"index","description","branch_id","location","request_id","rating"
"698","Laundry","74","EMEA","2453","5"
"699","Meal","14","EMEA","2454","4"
"700","Meal","30","EMEA","2459","5"
"701","Laundry","10","EMEA","2461","5"
"702","Laundry","7","EMEA","2462","3"
"703","Meal","42","LATAM","2463","4"
"704","Meal","23","EMEA","2465","5"
"705","Meal","68","EMEA","2471","5"
"706","Meal","30","EMEA","2472","5"
"707","Laundry","79","EMEA","2474","5"
"708","Meal","83","EMEA","2475","4"
"709","Laundry","62","EMEA","2478","5"
"710","Laundry","68","EMEA","2480","4"
"711","Laundry","72","LATAM","2482","5"
"712","Meal","34","EMEA","2487","5"
"713","Laundry","68","EMEA","2488","5"
"714","Meal","69","LATAM","2491","5"
"715","Meal","23","EMEA","2495","5"
"716","Laundry","75","LATAM","2497","4"
"717","Laundry","66","EMEA","2502","5"
"718","Meal","27","EMEA","2509","3"
"719","Meal","74","EMEA","2512","5"
"720","Laundry","16","LATAM","2514","4"
"721","Meal","79","EMEA","2516","4"
"722","Meal","1","LATAM","2518","4"
"723","Laundry","62","EMEA","2520","5"
"724","Meal","7","EMEA","2521","4"
"725","Meal","7","EMEA","2526","4"
"726","Laundry","81","EMEA","2528","4"
"727","Meal","27","EMEA","2533","4"
"728","Meal","1","LATAM","2537","3"
"729","Laundry","37","LATAM","2538","5"
"730","Meal","51","LATAM","2540","5"
"731","Laundry","23","EMEA","2542","5"
"732","Meal","11","EMEA","2544","4"
"733","Laundry","64","LATAM","2545","3"
"734","Meal","26","LATAM","2547","5"
"735","Meal","37","LATAM","2549","5"
"736","Meal","72","LATAM","2553","5"
"737","Laundry","27","EMEA","2557","4"
"738","Meal","7","EMEA","2558","4"
"739","Meal","57","LATAM","2560","4"
"740","Meal","47","EMEA","2561","3"
"741","Meal","90","EMEA","2563","5"
"742","Meal","7","EMEA","2568","4"
"743","Laundry","57","LATAM","2575","4"
"744","Meal","21","EMEA","2576","4"
"745","Meal","23","EMEA","2581","5"
"746","Laundry","23","EMEA","2584","4"
"747","Laundry","68","EMEA","2595","5"
"748","Laundry","44","EMEA","2597","5"
"749","Meal","34","EMEA","2600","4"
"750","Laundry","26","LATAM","2610","5"
"751","Laundry","51","LATAM","2617","5"
"752","Meal","1","LATAM","2620","3"
"753","Laundry","69","LATAM","2622","5"
"754","Meal","14","EMEA","2626","4"
"755","Meal","1","LATAM","2627","4"
"756","Laundry","63","EMEA","2630","3"
"757","Meal","51","LATAM","2631","5"
"758","Meal","34","EMEA","2633","4"
"759","Laundry","62","EMEA","2636","5"
"760","Meal","1","LATAM","2643","4"
"761","Laundry","69","LATAM","2651","4"
"762","Meal","40","EMEA","2656","5"
"763","Laundry","42","LATAM","2664","5"
"764","Meal","16","LATAM","2676","4"
"765","Meal","21","EMEA","2677","4"
"766","Laundry","60","LATAM","2681","4"
"767","Meal","40","EMEA","2682","5"
"768","Meal","29","EMEA","2684","5"
"769","Meal","16","LATAM","2686","4"
"770","Meal","47","EMEA","2689","4"
"771","Laundry","75","LATAM","2691","4"
"772","Meal","1","LATAM","2693","4"
"773","Meal","30","EMEA","2695","5"
"774","Laundry","75","LATAM","2697","4"
"775","Meal","10","EMEA","2702","4"
"776","Laundry","74","EMEA","2712","5"
"777","Meal","21","EMEA","2714","4"
"778","Meal","26","LATAM","2732","5"
"779","Meal","11","EMEA","2737","4"
"780","Meal","14","EMEA","2740","4"
"781","Laundry","75","LATAM","2743","4"
"782","Laundry","29","EMEA","2755","5"
"783","Laundry","14","EMEA","2757","4"
"784","Laundry","62","EMEA","2759","5"
"785","Laundry","86","EMEA","2764","3"
"786","Laundry","42","LATAM","2768","5"
"787","Laundry","30","EMEA","2771","4"
"788","Meal","27","EMEA","2777","4"
"789","Meal","34","EMEA","2778","5"
"790","Meal","7","EMEA","2780","4"
"791","Laundry","83","EMEA","2783","4"
"792","Meal","29","EMEA","2784","4"
"793","Meal","23","EMEA","2788","5"
"794","Laundry","62","EMEA","2792","5"
"795","Laundry","83","EMEA","2797","3"
"796","Laundry","81","EMEA","2800","3"
"797","Meal","23","EMEA","2801","4"
"798","Laundry","51","LATAM","2805","5"
"799","Meal","44","EMEA","2808","5"
"800","Meal","7","EMEA","2809","4"
"801","Laundry","68","EMEA","2814","5"
"802","Laundry","86","EMEA","2816","4"
"803","Laundry","60","LATAM","2823","3"
"804","Meal","29","EMEA","2825","5"
"805","Laundry","51","LATAM","2829","5"
"806","Meal","40","EMEA","2830","5"
"807","Meal","42","LATAM","2833","5"
"808","Meal","21","EMEA","2835","4"
"809","Laundry","34","EMEA","2837","5"
"810","Meal","11","EMEA","2839","4"
"811","Meal","63","EMEA","2842","4"
"812","Meal","34","EMEA","2850","4"
"813","Meal","92","EMEA","2852","4"
"814","Meal","63","EMEA","2855","3"
"815","Laundry","57","LATAM","2858","4"
"816","Laundry","41","LATAM","2860","4"
"817","Laundry","40","EMEA","2867","5"
"818","Laundry","63","EMEA","2873","4"
"819","Meal","26","LATAM","2874","5"
"820","Meal","68","EMEA","2875","4"
"821","Laundry","60","LATAM","2880","4"
"822","Laundry","82","EMEA","2882","5"
"823","Laundry","30","EMEA","2883","4"
"824","Meal","57","LATAM","2887","4"
"825","Meal","29","EMEA","2891","5"
"826","Meal","16","LATAM","2899","4"
"827","Meal","14","EMEA","2901","4"
"828","Laundry","50","EMEA","2908","4"
"829","Laundry","60","LATAM","2917","3"
"830","Laundry","41","LATAM","2918","4"
"831","Meal","37","LATAM","2919","5"
"832","Laundry","7","EMEA","2921","4"
"833","Laundry","66","EMEA","2924","5"
"834","Laundry","64","LATAM","2931","4"
"835","Laundry","42","LATAM","2932","5"
"836","Laundry","34","EMEA","2934","5"
"837","Laundry","13","EMEA","2935","4"
"838","Meal","1","LATAM","2936","4"
"839","Meal","1","LATAM","2937","4"
"840","Meal","70","LATAM","2939","5"
"841","Meal","42","LATAM","2943","5"
"842","Laundry","7","EMEA","2945","3"
"843","Laundry","34","EMEA","2946","5"
"844","Meal","16","LATAM","2949","4"
"845","Laundry","64","LATAM","2951","3"
"846","Laundry","62","EMEA","2958","5"
"847","Laundry","13","EMEA","2959","5"
"848","Meal","10","EMEA","2963","5"
"849","Meal","23","EMEA","2966","4"
"850","Meal","14","EMEA","2973","4"
"851","Meal","13","EMEA","2974","4"
"852","Meal","23","EMEA","2976","5"
"853","Laundry","69","LATAM","2977","5"
"854","Laundry","72","LATAM","2983","5"
"855","Laundry","70","LATAM","2984","4"
"856","Laundry","81","EMEA","2986","4"
"857","Meal","10","EMEA","2995","5"
"858","Meal","79","EMEA","2996","5"
"859","Meal","30","EMEA","2999","4"
"860","Meal","57","LATAM","3002","4"
"861","Meal","68","EMEA","3007","5"
"862","Meal","40","EMEA","3009","5"
"863","Laundry","72","LATAM","3024","5"
"864","Meal","60","LATAM","3027","4"
"865","Meal","47","EMEA","3033","4"
"866","Laundry","42","LATAM","3034","5"
"867","Laundry","44","EMEA","3035","4"
"868","Laundry","57","LATAM","3037","4"
"869","Meal","50","EMEA","3039","4"
"870","Meal","79","EMEA","3052","5"
"871","Meal","10","EMEA","3059","4"
"872","Meal","23","EMEA","3061","4"
"873","Meal","47","EMEA","3065","4"
"874","Meal","37","LATAM","3066","5"
"875","Meal","50","EMEA","3070","4"
"876","Meal","11","EMEA","3071","4"
"877","Meal","1","LATAM","3073","4"
"878","Laundry","27","EMEA","3074","4"
"879","Meal","81","EMEA","3075","4"
"880","Meal","30","EMEA","3077","5"
"881","Laundry","86","EMEA","3082","4"
"882","Laundry","50","EMEA","3090","4"
"883","Laundry","74","EMEA","3095","4"
"884","Laundry","50","EMEA","3096","4"
"885","Meal","50","EMEA","3099","3"
"886","Laundry","70","LATAM","3100","5"
"887","Laundry","14","EMEA","3101","4"
"888","Meal","63","EMEA","3105","4"
"889","Laundry","60","LATAM","3109","4"
"890","Laundry","40","EMEA","3111","5"
"891","Meal","16","LATAM","3118","3"
"892","Meal","1","LATAM","3121","4"
"893","Laundry","30","EMEA","3124","4"
"894","Meal","42","LATAM","3125","5"
"895","Laundry","45","EMEA","3126","4"
"896","Laundry","57","LATAM","3128","3"
"897","Meal","51","LATAM","3130","5"
"898","Meal","69","LATAM","3132","5"
"899","Laundry","42","LATAM","3134","5"
"900","Meal","75","LATAM","3135","4"
"901","Meal","68","EMEA","3138","5"
"902","Meal","13","EMEA","3141","4"
"903","Meal","70","LATAM","3143","5"
"904","Laundry","68","EMEA","3144","4"
"905","Meal","23","EMEA","3161","5"
"906","Meal","30","EMEA","3167","5"
"907","Meal","40","EMEA","3168","4"
"908","Laundry","64","LATAM","3172","3"
"909","Meal","47","EMEA","3174","4"
"910","Meal","13","EMEA","3178","4"
"911","Meal","13","EMEA","3180","4"
"912","Laundry","94","EMEA","3184","5"
"913","Meal","23","EMEA","3187","4"
"914","Laundry","57","LATAM","3190","4"
"915","Meal","62","EMEA","3194","5"
"916","Meal","42","LATAM","3199","5"
"917","Laundry","10","EMEA","3209","4"
"918","Meal","11","EMEA","3210","3"
"919","Meal","90","EMEA","3214","5"
"920","Laundry","45","EMEA","3218","4"
"921","Meal","64","LATAM","3221","4"
"922","Meal","21","EMEA","3222","3"
"923","Meal","50","EMEA","3226","4"
"924","Meal","44","EMEA","3239","4"
"925","Laundry","37","LATAM","3261","4"
"926","Meal","75","LATAM","3267","4"
"927","Laundry","81","EMEA","3274","4"
"928","Meal","50","EMEA","3275","4"
"929","Meal","72","LATAM","3279","4"
"930","Meal","37","LATAM","3291","4"
"931","Meal","23","EMEA","3294","5"
"932","Meal","23","EMEA","3295","4"
"933","Laundry","81","EMEA","3296","4"
"934","Laundry","60","LATAM","3299","4"
"935","Meal","41","LATAM","3301","4"
"936","Meal","34","EMEA","3303","4"
"937","Laundry","81","EMEA","3304","4"
"938","Laundry","47","EMEA","3305","4"
"939","Meal","13","EMEA","3311","5"
"940","Laundry","90","EMEA","3313","5"
"941","Meal","13","EMEA","3319","5"
"942","Laundry","66","EMEA","3321","4"
"943","Laundry","30","EMEA","3324","4"
"944","Meal","42","LATAM","3325","4"
"945","Meal","30","EMEA","3326","4"
"946","Laundry","83","EMEA","3328","3"
"947","Laundry","81","EMEA","3331","4"
"948","Laundry","16","LATAM","3334","4"
"949","Meal","42","LATAM","3335","4"
"950","Meal","37","LATAM","3340","4"
"951","Laundry","90","EMEA","3341","4"
"952","Meal","11","EMEA","3348","4"
"953","Laundry","72","LATAM","3351","5"
"954","Laundry","64","LATAM","3358","4"
"955","Meal","29","EMEA","3359","5"
"956","Meal","21","EMEA","3360","3"
"957","Laundry","93","LATAM","3362","3"
"958","Laundry","68","EMEA","3365","4"
"959","Laundry","23","EMEA","3366","5"
"960","Meal","7","EMEA","3367","3"
"961","Laundry","40","EMEA","3368","4"
"962","Laundry","64","LATAM","3375","4"
"963","Laundry","79","EMEA","3385","5"
"964","Laundry","69","LATAM","3390","4"
"965","Meal","13","EMEA","3399","4"
"966","Meal","11","EMEA","3410","3"
"967","Meal","62","EMEA","3412","5"
"968","Meal","1","LATAM","3414","4"
"969","Laundry","92","EMEA","3422","4"
"970","Laundry","23","EMEA","3432","5"
"971","Meal","10","EMEA","3441","5"
"972","Meal","23","EMEA","3442","5"
"973","Laundry","87","LATAM","3443","4"
"974","Meal","30","EMEA","3451","5"
"975","Meal","60","LATAM","3453","3"
"976","Meal","87","LATAM","3455","4"
"977","Laundry","41","LATAM","3458","4"
"978","Laundry","16","LATAM","3460","4"
"979","Meal","14","EMEA","3464","3"
"980","Laundry","66","EMEA","3468","5"
"981","Laundry","29","EMEA","3469","5"
"982","Meal","14","EMEA","3472","4"
"983","Laundry","60","LATAM","3473","4"
"984","Meal","29","EMEA","3478","5"
"985","Meal","14","EMEA","3479","3"
"986","Meal","29","EMEA","3485","5"
"987","Laundry","51","LATAM","3487","5"
"988","Meal","1","LATAM","3490","4"
"989","Laundry","60","LATAM","3491","4"
"990","Meal","1","LATAM","3492","3"
"991","Meal","10","EMEA","3493","5"
"992","Laundry","82","EMEA","3499","5"
"993","Laundry","23","EMEA","3500","5"
"994","Laundry","82","EMEA","3503","5"
"995","Meal","16","LATAM","3516","4"
"996","Laundry","86","EMEA","3520","4"
"997","Laundry","93","LATAM","3521","3"
"998","Meal","40","EMEA","3522","5"
"999","Meal","41","LATAM","3524","4"
"1000","Laundry","68","EMEA","3526","5"
"1001","Meal","1","LATAM","3530","4"
"1002","Meal","1","LATAM","3531","4"
"1003","Meal","64","LATAM","3532","3"
"1004","Meal","26","LATAM","3533","5"
"1005","Laundry","60","LATAM","3535","4"
"1006","Meal","27","EMEA","3543","4"
"1007","Laundry","30","EMEA","3546","5"
"1008","Meal","11","EMEA","3549","4"
"1009","Meal","13","EMEA","3556","5"
"1010","Laundry","51","LATAM","3557","5"
"1011","Meal","29","EMEA","3558","4"
"1012","Meal","10","EMEA","3560","4"
"1013","Laundry","90","EMEA","3564","5"
"1014","Meal","29","EMEA","3565","5"
"1015","Laundry","37","LATAM","3572","4"
"1016","Laundry","50","EMEA","3574","3"
"1017","Meal","41","LATAM","3581","4"
"1018","Laundry","79","EMEA","3583","5"
"1019","Meal","13","EMEA","3584","5"
"1020","Laundry","45","EMEA","3585","4"
"1021","Meal","44","EMEA","3586","4"
"1022","Meal","13","EMEA","3589","4"
"1023","Meal","68","EMEA","3591","5"
"1024","Meal","60","LATAM","3596","4"
"1025","Meal","47","EMEA","3598","4"
"1026","Meal","7","EMEA","3600","4"
"1027","Meal","13","EMEA","3602","5"
"1028","Laundry","68","EMEA","3603","5"
"1029","Meal","11","EMEA","3604","4"
"1030","Meal","1","LATAM","3608","4"
"1031","Laundry","29","EMEA","3612","4"
"1032","Meal","42","LATAM","3615","4"
"1033","Meal","10","EMEA","3616","5"
"1034","Meal","40","EMEA","3619","5"
"1035","Meal","66","EMEA","3620","5"
"1036","Laundry","64","LATAM","3623","3"
"1037","Laundry","66","EMEA","3626","5"
"1038","Meal","79","EMEA","3627","4"
"1039","Laundry","42","LATAM","3635","5"
"1040","Laundry","13","EMEA","3636","4"
"1041","Laundry","47","EMEA","3642","3"
"1042","Meal","42","LATAM","3645","5"
"1043","Meal","90","EMEA","3648","4"
"1044","Meal","21","EMEA","3650","3"
"1045","Meal","51","LATAM","3651","5"
"1046","Meal","23","EMEA","3652","4"
"1047","Meal","47","EMEA","3669","4"
"1048","Laundry","82","EMEA","3670","5"
"1049","Meal","37","LATAM","3672","4"
"1050","Laundry","47","EMEA","3680","4"
"1051","Laundry","13","EMEA","3690","5"
"1052","Laundry","23","EMEA","3692","4"
"1053","Meal","51","LATAM","3693","5"
"1054","Meal","30","EMEA","3694","4"
"1055","Meal","45","EMEA","3695","4"
"1056","Meal","90","EMEA","3696","4"
"1057","Laundry","70","LATAM","3699","4"
"1058","Meal","23","EMEA","3701","4"
"1059","Meal","1","LATAM","3703","4"
"1060","Laundry","93","LATAM","3706","4"
"1061","Meal","40","EMEA","3713","5"
"1062","Laundry","47","EMEA","3715","4"
"1063","Meal","16","LATAM","3716","4"
"1064","Laundry","66","EMEA","3717","5"
"1065","Meal","16","LATAM","3720","3"
"1066","Laundry","90","EMEA","3721","5"
"1067","Meal","16","LATAM","3722","4"
"1068","Meal","10","EMEA","3723","4"
"1069","Meal","30","EMEA","3724","5"
"1070","Meal","11","EMEA","3731","3"
"1071","Meal","7","EMEA","3732","3"
"1072","Meal","1","LATAM","3741","4"
"1073","Meal","10","EMEA","3742","4"
"1074","Laundry","66","EMEA","3746","5"
"1075","Laundry","69","LATAM","3753","5"
"1076","Meal","13","EMEA","3755","5"
"1077","Laundry","62","EMEA","3766","5"
"1078","Laundry","60","LATAM","3770","4"
"1079","Meal","47","EMEA","3778","3"
"1080","Meal","7","EMEA","3782","4"
"1081","Laundry","72","LATAM","3791","5"
"1082","Meal","13","EMEA","3792","5"
"1083","Meal","57","LATAM","3797","4"
"1084","Meal","7","EMEA","3801","4"
"1085","Meal","1","LATAM","3803","4"
"1086","Meal","30","EMEA","3804","5"
"1087","Laundry","74","EMEA","3807","5"
"1088","Meal","1","LATAM","3808","4"
"1089","Laundry","21","EMEA","3809","4"
"1090","Meal","79","EMEA","3813","4"
"1091","Laundry","95","EMEA","3814","4"
"1092","Meal","7","EMEA","3823","4"
"1093","Meal","45","EMEA","3824","4"
"1094","Meal","66","EMEA","3825","5"
"1095","Laundry","70","LATAM","3826","5"
"1096","Laundry","62","EMEA","3829","5"
"1097","Laundry","92","EMEA","3832","4"
"1098","Laundry","64","LATAM","3833","3"
"1099","Laundry","34","EMEA","3834","5"
"1100","Laundry","13","EMEA","3836","5"
"1101","Meal","51","LATAM","3840","5"
"1102","Laundry","44","EMEA","3843","5"
"1103","Laundry","45","EMEA","3845","4"
"1104","Meal","40","EMEA","3849","5"
"1105","Meal","27","EMEA","3852","4"
"1106","Laundry","62","EMEA","3855","4"
"1107","Meal","83","EMEA","3864","4"
"1108","Laundry","92","EMEA","3866","4"
"1109","Meal","16","LATAM","3872","4"
"1110","Meal","60","LATAM","3876","4"
"1111","Laundry","70","LATAM","3882","5"
"1112","Laundry","23","EMEA","3883","4"
"1113","Meal","75","LATAM","3885","4"
"1114","Meal","50","EMEA","3886","4"
"1115","Laundry","16","LATAM","3887","4"
"1116","Meal","79","EMEA","3888","5"
"1117","Meal","47","EMEA","3891","4"
"1118","Meal","37","LATAM","3903","5"
"1119","Meal","81","EMEA","3904","4"
"1120","Laundry","45","EMEA","3906","4"
"1121","Laundry","42","LATAM","3913","5"
"1122","Laundry","83","EMEA","3915","4"
"1123","Meal","42","LATAM","3916","5"
"1124","Meal","27","EMEA","3918","4"
"1125","Laundry","62","EMEA","3921","5"
"1126","Meal","1","LATAM","3923","4"
"1127","Laundry","63","EMEA","3925","3"
"1128","Meal","10","EMEA","3927","4"
"1129","Meal","1","LATAM","3930","4"
"1130","Meal","13","EMEA","3934","5"
"1131","Meal","30","EMEA","3936","4"
"1132","Meal","16","LATAM","3937","4"
"1133","Meal","50","EMEA","3938","4"
"1134","Meal","29","EMEA","3940","4"
"1135","Meal","94","EMEA","3946","5"
"1136","Meal","1","LATAM","3949","4"
"1137","Laundry","81","EMEA","3950","4"
"1138","Laundry","42","LATAM","3962","5"
"1139","Laundry","29","EMEA","3969","4"
"1140","Laundry","29","EMEA","3970","5"
"1141","Meal","10","EMEA","3986","5"
"1142","Meal","13","EMEA","3989","5"
"1143","Laundry","64","LATAM","3992","3"
"1144","Meal","1","LATAM","3993","3"
"1145","Meal","30","EMEA","3995","5"
"1146","Meal","1","LATAM","3999","4"
"1147","Meal","1","LATAM","4003","4"
"1148","Meal","1","LATAM","4004","3"
"1149","Meal","10","EMEA","4010","5"
"1150","Laundry","51","LATAM","4019","5"
"1151","Meal","1","LATAM","4020","4"
"1152","Meal","64","LATAM","4023","4"
"1153","Meal","11","EMEA","4026","4"
"1154","Laundry","10","EMEA","4032","5"
"1155","Meal","60","LATAM","4033","3"
"1156","Meal","72","LATAM","4035","4"
"1157","Meal","13","EMEA","4036","4"
"1158","Meal","40","EMEA","4040","5"
"1159","Laundry","64","LATAM","4047","4"
"1160","Laundry","34","EMEA","4051","5"
"1161","Meal","44","EMEA","4060","4"
"1162","Meal","10","EMEA","4062","5"
"1163","Meal","29","EMEA","4063","4"
"1164","Meal","11","EMEA","4065","3"
"1165","Meal","1","LATAM","4069","4"
"1166","Laundry","44","EMEA","4072","4"
"1167","Meal","16","LATAM","4074","4"
"1168","Meal","11","EMEA","4087","3"
"1169","Laundry","93","LATAM","4088","3"
"1170","Laundry","74","EMEA","4090","4"
"1171","Meal","14","EMEA","4093","4"
"1172","Laundry","29","EMEA","4096","5"
"1173","Laundry","93","LATAM","4097","4"
